dll,export,dll-hash,export-hash
advapi32.dll,GetAclInformation,0x416977f127a28b5d,0xd67ee56099e1914c
advapi32.dll,GetAuditedPermissionsFromAclA,0x416977f127a28b5d,0xfd9e899068e8d128
advapi32.dll,GetAuditedPermissionsFromAclW,0x416977f127a28b5d,0xfd9e8995bb1ef57f
advapi32.dll,GetCurrentHwProfileA,0x416977f127a28b5d,0xc975d9b3cb8be62b
advapi32.dll,GetCurrentHwProfileW,0x416977f127a28b5d,0xc975d13b028075f7
advapi32.dll,GetDynamicTimeZoneInformationEffectiveYears,0x416977f127a28b5d,0x6eb3dfb6feadc522
advapi32.dll,GetEffectiveRightsFromAclA,0x416977f127a28b5d,0x822f733a1a070126
advapi32.dll,GetEffectiveRightsFromAclW,0x416977f127a28b5d,0x822f7338407d4e1a
advapi32.dll,GetEncryptedFileMetadata,0x416977f127a28b5d,0xd047139d1db3205a
advapi32.dll,GetEventLogInformation,0x416977f127a28b5d,0xf7da32b060b12000
advapi32.dll,GetExplicitEntriesFromAclA,0x416977f127a28b5d,0x2210f573a0f52
advapi32.dll,GetExplicitEntriesFromAclW,0x416977f127a28b5d,0x22116240ea8e0
advapi32.dll,GetFileSecurityA,0x416977f127a28b5d,0x1d52811a5b27c9c
advapi32.dll,GetFileSecurityW,0x416977f127a28b5d,0x1d5281d54f4daf2
advapi32.dll,GetInformationCodeAuthzLevelW,0x416977f127a28b5d,0x641ff35d26da3f46
advapi32.dll,GetInformationCodeAuthzPolicyW,0x416977f127a28b5d,0x37ce1c9da4bb26ce
advapi32.dll,GetInheritanceSourceA,0x416977f127a28b5d,0xd6f1211122d385d9
advapi32.dll,GetInheritanceSourceW,0x416977f127a28b5d,0xd6f1210e5468690e
advapi32.dll,GetKernelObjectSecurity,0x416977f127a28b5d,0x16f3aafe47ce5207
advapi32.dll,GetLengthSid,0x416977f127a28b5d,0x30d3677729b6cefd
advapi32.dll,GetLocalManagedApplicationData,0x416977f127a28b5d,0xf54431904373c6fb
advapi32.dll,GetLocalManagedApplications,0x416977f127a28b5d,0x3cf5463266c86343
advapi32.dll,GetManagedApplicationCategories,0x416977f127a28b5d,0xe394c69eae90db6
advapi32.dll,GetManagedApplications,0x416977f127a28b5d,0xe04af04d4f6a63d8
advapi32.dll,GetMultipleTrusteeA,0x416977f127a28b5d,0x39d5aa5774d987ed
advapi32.dll,GetMultipleTrusteeOperationA,0x416977f127a28b5d,0x4887e35cb11ae26e
advapi32.dll,GetMultipleTrusteeOperationW,0x416977f127a28b5d,0x4887e360f1f0e409
advapi32.dll,GetMultipleTrusteeW,0x416977f127a28b5d,0x39d5aa5d4a873331
advapi32.dll,GetNamedSecurityInfoA,0x416977f127a28b5d,0x1c12a249e078db67
advapi32.dll,GetNamedSecurityInfoExA,0x416977f127a28b5d,0x71421b4d15ab10aa
advapi32.dll,GetNamedSecurityInfoExW,0x416977f127a28b5d,0x71421b4a15c610ec
advapi32.dll,GetNamedSecurityInfoW,0x416977f127a28b5d,0x1c12a2532a32eeb6
advapi32.dll,GetNumberOfEventLogRecords,0x416977f127a28b5d,0xbb0ce39c42cab1da
advapi32.dll,GetOldestEventLogRecord,0x416977f127a28b5d,0x1ada56dfc853ef77
advapi32.dll,GetOverlappedAccessResults,0x416977f127a28b5d,0x5a3df1661585cdda
advapi32.dll,GetPrivateObjectSecurity,0x416977f127a28b5d,0xb969d4f40c00e4e3
advapi32.dll,GetSecurityDescriptorControl,0x416977f127a28b5d,0xc002232740addce9
advapi32.dll,GetSecurityDescriptorDacl,0x416977f127a28b5d,0x8e05db0583c16d6e
advapi32.dll,GetSecurityDescriptorGroup,0x416977f127a28b5d,0x190d881c2716dd76
advapi32.dll,GetSecurityDescriptorLength,0x416977f127a28b5d,0xdc53a1ef6bd6b928
advapi32.dll,GetSecurityDescriptorOwner,0x416977f127a28b5d,0x9d2cea6b90c79a4e
advapi32.dll,GetSecurityDescriptorRMControl,0x416977f127a28b5d,0x58c153360157a9ab
advapi32.dll,GetSecurityDescriptorSacl,0x416977f127a28b5d,0x536bd586ca32bb7f
advapi32.dll,GetSecurityInfo,0x416977f127a28b5d,0x23d9458f83126a84
advapi32.dll,GetSecurityInfoExA,0x416977f127a28b5d,0x1d63127d6a0f758b
advapi32.dll,GetSecurityInfoExW,0x416977f127a28b5d,0x1d63128a5e035d3f
advapi32.dll,GetServiceDisplayNameA,0x416977f127a28b5d,0x7052c018a4e22b70
advapi32.dll,GetServiceDisplayNameW,0x416977f127a28b5d,0x7052c02bd2cf86fe
advapi32.dll,GetServiceKeyNameA,0x416977f127a28b5d,0x73a0f504075459c7
advapi32.dll,GetServiceKeyNameW,0x416977f127a28b5d,0x73a0f5062c7e2412
advapi32.dll,GetSidIdentifierAuthority,0x416977f127a28b5d,0xe61c62511a15bdf8
advapi32.dll,GetSidLengthRequired,0x416977f127a28b5d,0xdf0664963f8f3485
advapi32.dll,GetSidSubAuthority,0x416977f127a28b5d,0x81206ca2352012ac
advapi32.dll,GetSidSubAuthorityCount,0x416977f127a28b5d,0xa714f8c8454631a0
advapi32.dll,GetStringConditionFromBinary,0x416977f127a28b5d,0x320b3f6ebc04a3c7
advapi32.dll,GetThreadWaitChain,0x416977f127a28b5d,0x6589aaae001345f1
advapi32.dll,GetTokenInformation,0x416977f127a28b5d,0x7bbe4af33e8311f1
advapi32.dll,GetTraceEnableFlags,0x416977f127a28b5d,0xf8d8a8863a65bd81
advapi32.dll,GetTraceEnableLevel,0x416977f127a28b5d,0xa87ec37b1171f5ac
advapi32.dll,GetTraceLoggerHandle,0x416977f127a28b5d,0x7cb9e14a1a26cb86
advapi32.dll,GetTrusteeFormA,0x416977f127a28b5d,0xdd8e6c9d4a4e5e38
advapi32.dll,GetTrusteeFormW,0x416977f127a28b5d,0xdd8e6c9c9f750888
advapi32.dll,GetTrusteeNameA,0x416977f127a28b5d,0x3d68feea38299dea
advapi32.dll,GetTrusteeNameW,0x416977f127a28b5d,0x3d68feed342115cd
advapi32.dll,GetTrusteeTypeA,0x416977f127a28b5d,0xe5413c6ddd695be1
advapi32.dll,GetTrusteeTypeW,0x416977f127a28b5d,0xe5413c6fab1ef745
advapi32.dll,GetUserNameA,0x416977f127a28b5d,0xa6473690be90c8db
advapi32.dll,GetUserNameW,0x416977f127a28b5d,0xa64736903f354a26
advapi32.dll,GetWindowsAccountDomainSid,0x416977f127a28b5d,0x229cbae2faad5acb
advapi32.dll,I_QueryTagInformation,0x416977f127a28b5d,0xa85a3f7c41a5a13d
advapi32.dll,I_ScGetCurrentGroupStateW,0x416977f127a28b5d,0x1183aff6bc5dd073
advapi32.dll,I_ScIsSecurityProcess,0x416977f127a28b5d,0x98dc12cf5d25e7a2
advapi32.dll,I_ScPnPGetServiceName,0x416977f127a28b5d,0x4fe9d2b776ce3871
advapi32.dll,I_ScQueryServiceConfig,0x416977f127a28b5d,0xcdf21ce373d965a4
advapi32.dll,I_ScRegisterPreshutdownRestart,0x416977f127a28b5d,0x3a049c34c19eef45
advapi32.dll,I_ScReparseServiceDatabase,0x416977f127a28b5d,0x9c3a2794f1e82d3f
advapi32.dll,I_ScSendPnPMessage,0x416977f127a28b5d,0x84b76d43754d2c9b
advapi32.dll,I_ScSendTSMessage,0x416977f127a28b5d,0xa933903091de11eb
advapi32.dll,I_ScSetServiceBitsA,0x416977f127a28b5d,0xf46d9887fa31f069
advapi32.dll,I_ScSetServiceBitsW,0x416977f127a28b5d,0xf46d988548ec0de8
advapi32.dll,I_ScValidatePnPService,0x416977f127a28b5d,0x968f0cd0b86a517a
advapi32.dll,IdentifyCodeAuthzLevelW,0x416977f127a28b5d,0xbd86955c13956f58
advapi32.dll,ImpersonateAnonymousToken,0x416977f127a28b5d,0xeb5f9cf57c1e4041
advapi32.dll,ImpersonateLoggedOnUser,0x416977f127a28b5d,0xf7f199b7bc707c8d
advapi32.dll,ImpersonateNamedPipeClient,0x416977f127a28b5d,0xbc18c580931e52d9
advapi32.dll,ImpersonateSelf,0x416977f127a28b5d,0xeef5896b0fda167b
advapi32.dll,InitializeAcl,0x416977f127a28b5d,0x44a7ec81795ebefb
advapi32.dll,InitializeSecurityDescriptor,0x416977f127a28b5d,0xb8ba6f0cc0e7f619
advapi32.dll,InitializeSid,0x416977f127a28b5d,0x447c756b73bd8eb5
advapi32.dll,InitiateShutdownA,0x416977f127a28b5d,0x76cc44450f89186f
advapi32.dll,InitiateShutdownW,0x416977f127a28b5d,0x76cc44507417615e
advapi32.dll,InitiateSystemShutdownA,0x416977f127a28b5d,0x52cd4b7cd49df6e8
advapi32.dll,InitiateSystemShutdownExA,0x416977f127a28b5d,0xf3af8bc106e30b22
advapi32.dll,InitiateSystemShutdownExW,0x416977f127a28b5d,0xf3af8bc29b62b41b
advapi32.dll,InitiateSystemShutdownW,0x416977f127a28b5d,0x52cd4b816c58a64b
advapi32.dll,InstallApplication,0x416977f127a28b5d,0x8bae92115db75994
advapi32.dll,IsTextUnicode,0x416977f127a28b5d,0xd49d3535a7bf8981
advapi32.dll,IsTokenRestricted,0x416977f127a28b5d,0x355c85c9a421d493
advapi32.dll,IsTokenUntrusted,0x416977f127a28b5d,0xa4403922e5e56f29
advapi32.dll,IsValidAcl,0x416977f127a28b5d,0xc554de8cb7253e19
advapi32.dll,IsValidRelativeSecurityDescriptor,0x416977f127a28b5d,0xe2e4062924ef3c9d
advapi32.dll,IsValidSecurityDescriptor,0x416977f127a28b5d,0x234410bcb19950bf
advapi32.dll,IsValidSid,0x416977f127a28b5d,0xc55a4dce43491986
advapi32.dll,IsWellKnownSid,0x416977f127a28b5d,0x8bbd5e7c21515b9c
advapi32.dll,LockServiceDatabase,0x416977f127a28b5d,0xf1820ca47f77a305
advapi32.dll,LogonUserA,0x416977f127a28b5d,0x847d3ea0b5478c9f
advapi32.dll,LogonUserExA,0x416977f127a28b5d,0xd27e0e6130a95a95
advapi32.dll,LogonUserExExW,0x416977f127a28b5d,0x6434f03a11c47fa8
advapi32.dll,LogonUserExW,0x416977f127a28b5d,0xd27e2ae2f449efd0
advapi32.dll,LogonUserW,0x416977f127a28b5d,0x847d3ea0f886131b
advapi32.dll,LookupAccountNameA,0x416977f127a28b5d,0x99ccd18aef5654c8
advapi32.dll,LookupAccountNameW,0x416977f127a28b5d,0x99ccd177ae7cd362
advapi32.dll,LookupAccountSidA,0x416977f127a28b5d,0xebb0ac4dc7f657a5
advapi32.dll,LookupAccountSidW,0x416977f127a28b5d,0xebb0ac4d7246ac47
advapi32.dll,LookupPrivilegeDisplayNameA,0x416977f127a28b5d,0x62c9bbf133ced650
advapi32.dll,LookupPrivilegeDisplayNameW,0x416977f127a28b5d,0x62c9bbf18a2c0309
advapi32.dll,LookupPrivilegeNameA,0x416977f127a28b5d,0xe269e6ce909d5167
advapi32.dll,LookupPrivilegeNameW,0x416977f127a28b5d,0xe269e6d04ef8ce17
advapi32.dll,LookupPrivilegeValueA,0x416977f127a28b5d,0xb29d138b2e36ced1
advapi32.dll,LookupPrivilegeValueW,0x416977f127a28b5d,0xb29d138a70a2d3ac
advapi32.dll,LookupSecurityDescriptorPartsA,0x416977f127a28b5d,0xacc34e2089533b93
advapi32.dll,LookupSecurityDescriptorPartsW,0x416977f127a28b5d,0xacc34e545cc4e1a7
advapi32.dll,LsaAddAccountRights,0x416977f127a28b5d,0x379c235027452776
advapi32.dll,LsaAddPrivilegesToAccount,0x416977f127a28b5d,0x78275a3d48d6f32a
advapi32.dll,LsaClearAuditLog,0x416977f127a28b5d,0x8596aaded84593b2
advapi32.dll,LsaClose,0x416977f127a28b5d,0x4783db43998efe2e
advapi32.dll,LsaCreateAccount,0x416977f127a28b5d,0x4da26d7a442c617
advapi32.dll,LsaCreateSecret,0x416977f127a28b5d,0x2af0b6cdfbb8a7e1
advapi32.dll,LsaCreateTrustedDomain,0x416977f127a28b5d,0x4af6292eeacdf7ed
advapi32.dll,LsaCreateTrustedDomainEx,0x416977f127a28b5d,0x26e711d653608ecc
advapi32.dll,LsaDelete,0x416977f127a28b5d,0x6d3d1727a111f958
advapi32.dll,LsaDeleteTrustedDomain,0x416977f127a28b5d,0x8448a3e9fe1c57fe
advapi32.dll,LsaEnumerateAccountRights,0x416977f127a28b5d,0xc59745adda198a87
advapi32.dll,LsaEnumerateAccounts,0x416977f127a28b5d,0x214c6bc5a77d0fb2
advapi32.dll,LsaEnumerateAccountsWithUserRight,0x416977f127a28b5d,0xb80efe1ef8b03585
advapi32.dll,LsaEnumeratePrivileges,0x416977f127a28b5d,0x8f86a291888ee407
advapi32.dll,LsaEnumeratePrivilegesOfAccount,0x416977f127a28b5d,0x3386ad689bfe96c4
advapi32.dll,LsaEnumerateTrustedDomains,0x416977f127a28b5d,0xf793b37ad7c16857
advapi32.dll,LsaEnumerateTrustedDomainsEx,0x416977f127a28b5d,0xa0578f396935f717
advapi32.dll,LsaFreeMemory,0x416977f127a28b5d,0x3be94464057cc719
advapi32.dll,LsaGetAppliedCAPIDs,0x416977f127a28b5d,0x60115c8c020f5454
advapi32.dll,LsaGetQuotasForAccount,0x416977f127a28b5d,0x375d8de2791bd360
advapi32.dll,LsaGetRemoteUserName,0x416977f127a28b5d,0xdb2ac7baba0e83e9
advapi32.dll,LsaGetSystemAccessAccount,0x416977f127a28b5d,0x726345ac5eb2bfc7
advapi32.dll,LsaGetUserName,0x416977f127a28b5d,0xbddfbd885a31cfe2
advapi32.dll,LsaICLookupNames,0x416977f127a28b5d,0x33b4e963370cabc2
advapi32.dll,LsaICLookupNamesWithCreds,0x416977f127a28b5d,0x8bbf85418a4ba17b
advapi32.dll,LsaICLookupSids,0x416977f127a28b5d,0xb3440aadf0608222
advapi32.dll,LsaICLookupSidsWithCreds,0x416977f127a28b5d,0x1c49f261f7f9a8c5
advapi32.dll,LsaLookupNames,0x416977f127a28b5d,0xac2e0428ec9c4dec
advapi32.dll,LsaLookupNames2,0x416977f127a28b5d,0x326e785540e8bfff
advapi32.dll,LsaLookupPrivilegeDisplayName,0x416977f127a28b5d,0xb4638bd8cbcaae2b
advapi32.dll,LsaLookupPrivilegeName,0x416977f127a28b5d,0x6c3cbe695f778492
advapi32.dll,LsaLookupPrivilegeValue,0x416977f127a28b5d,0xc599dab851ca1370
advapi32.dll,LsaLookupSids,0x416977f127a28b5d,0xf4a7274b3ab2ab4e
advapi32.dll,LsaLookupSids2,0x416977f127a28b5d,0xee1faa46e1c826e2
advapi32.dll,LsaManageSidNameMapping,0x416977f127a28b5d,0x2ad269b2031c2260
advapi32.dll,LsaNtStatusToWinError,0x416977f127a28b5d,0x4b76507c1e6518cb
advapi32.dll,LsaOpenAccount,0x416977f127a28b5d,0xcb67fd85bc30d0bb
advapi32.dll,LsaOpenPolicy,0x416977f127a28b5d,0xd757623df0f2ce8a
advapi32.dll,LsaOpenPolicySce,0x416977f127a28b5d,0x25e1fd43e935204d
advapi32.dll,LsaOpenSecret,0x416977f127a28b5d,0xe540fa47466071d9
advapi32.dll,LsaOpenTrustedDomain,0x416977f127a28b5d,0xf25b125d1084eb1c
advapi32.dll,LsaOpenTrustedDomainByName,0x416977f127a28b5d,0xf77974cd3918ad69
advapi32.dll,LsaQueryCAPs,0x416977f127a28b5d,0xcb8418c61fe3b3f3
advapi32.dll,LsaQueryDomainInformationPolicy,0x416977f127a28b5d,0xe75752ae01e1b066
advapi32.dll,LsaQueryForestTrustInformation,0x416977f127a28b5d,0xbdeecf9c4759b70f
advapi32.dll,LsaQueryInfoTrustedDomain,0x416977f127a28b5d,0x9e0084676fc71450
advapi32.dll,LsaQueryInformationPolicy,0x416977f127a28b5d,0xa84b72fdb9760b92
advapi32.dll,LsaQuerySecret,0x416977f127a28b5d,0xd402b83ad64a4a8
advapi32.dll,LsaQuerySecurityObject,0x416977f127a28b5d,0xb7eb9b1198fa3dc0
advapi32.dll,LsaQueryTrustedDomainInfo,0x416977f127a28b5d,0xe642973995786b35
advapi32.dll,LsaQueryTrustedDomainInfoByName,0x416977f127a28b5d,0xf0aefdb00bda4b18
advapi32.dll,LsaRemoveAccountRights,0x416977f127a28b5d,0xbbfb3960205f43f3
advapi32.dll,LsaRemovePrivilegesFromAccount,0x416977f127a28b5d,0x6e543a0a34686a0c
advapi32.dll,LsaRetrievePrivateData,0x416977f127a28b5d,0x1a24320d7c049dca
advapi32.dll,LsaSetCAPs,0x416977f127a28b5d,0xc709706952d3443d
advapi32.dll,LsaSetDomainInformationPolicy,0x416977f127a28b5d,0x7340c253dc93e03f
advapi32.dll,LsaSetForestTrustInformation,0x416977f127a28b5d,0x7a2deb81e999bb51
advapi32.dll,LsaSetInformationPolicy,0x416977f127a28b5d,0x60fef1616fe57345
advapi32.dll,LsaSetInformationTrustedDomain,0x416977f127a28b5d,0x2c877900cec62b90
advapi32.dll,LsaSetQuotasForAccount,0x416977f127a28b5d,0xd328e0a543f02c5c
advapi32.dll,LsaSetSecret,0x416977f127a28b5d,0x233844816b7aced4
advapi32.dll,LsaSetSecurityObject,0x416977f127a28b5d,0x6491c351a23688eb
advapi32.dll,LsaSetSystemAccessAccount,0x416977f127a28b5d,0xcc2c4eae9c02516f
advapi32.dll,LsaSetTrustedDomainInfoByName,0x416977f127a28b5d,0x4620838224d24668
advapi32.dll,LsaSetTrustedDomainInformation,0x416977f127a28b5d,0x8975b26224702c52
advapi32.dll,LsaStorePrivateData,0x416977f127a28b5d,0x400a57fe2f35f4f5
advapi32.dll,MD4Final,0x416977f127a28b5d,0xb7ad08cf04fc278a
advapi32.dll,MD4Init,0x416977f127a28b5d,0xffcf90a8151723a5
advapi32.dll,MD4Update,0x416977f127a28b5d,0xec3f4bb0ebf743f4
advapi32.dll,MD5Final,0x416977f127a28b5d,0xc12c95614ef0f5da
advapi32.dll,MD5Init,0x416977f127a28b5d,0x89062e39333b9216
advapi32.dll,MD5Update,0x416977f127a28b5d,0xba4a987413783c12
advapi32.dll,MIDL_user_free_Ext,0x416977f127a28b5d,0xce4138cc6b370180
advapi32.dll,MSChapSrvChangePassword,0x416977f127a28b5d,0x117ad88ad2c4eadf
advapi32.dll,MSChapSrvChangePassword2,0x416977f127a28b5d,0x3f3302d4251936e7
advapi32.dll,MakeAbsoluteSD,0x416977f127a28b5d,0x45c66574f76c5751
advapi32.dll,MakeAbsoluteSD2,0x416977f127a28b5d,0x4f5d94eef4b4130
advapi32.dll,MakeSelfRelativeSD,0x416977f127a28b5d,0xe644968ea3620ea8
advapi32.dll,MapGenericMask,0x416977f127a28b5d,0x3d73dab870b10926
advapi32.dll,NotifyBootConfigStatus,0x416977f127a28b5d,0x47caebff3984bb4a
advapi32.dll,NotifyChangeEventLog,0x416977f127a28b5d,0xb320f562a2c100e5
advapi32.dll,NotifyServiceStatusChange,0x416977f127a28b5d,0xda1b552979124c10
advapi32.dll,NotifyServiceStatusChangeA,0x416977f127a28b5d,0x64e4a942d68f4fa8
advapi32.dll,NotifyServiceStatusChangeW,0x416977f127a28b5d,0x64e4a936fa8497c2
advapi32.dll,NpGetUserName,0x416977f127a28b5d,0xbd757eeb83bdcac1
advapi32.dll,ObjectCloseAuditAlarmA,0x416977f127a28b5d,0xc8a336b78dc2b763
advapi32.dll,ObjectCloseAuditAlarmW,0x416977f127a28b5d,0xc8a336b9f2fb81cb
advapi32.dll,ObjectDeleteAuditAlarmA,0x416977f127a28b5d,0xc515975f47120f06
advapi32.dll,ObjectDeleteAuditAlarmW,0x416977f127a28b5d,0xc5159760aa3fd55c
advapi32.dll,ObjectOpenAuditAlarmA,0x416977f127a28b5d,0xa54780a697e6796a
advapi32.dll,ObjectOpenAuditAlarmW,0x416977f127a28b5d,0xa54780a899977cc4
advapi32.dll,ObjectPrivilegeAuditAlarmA,0x416977f127a28b5d,0x6bd622f48504e2cb
advapi32.dll,ObjectPrivilegeAuditAlarmW,0x416977f127a28b5d,0x6bd622eef544c361
advapi32.dll,OpenBackupEventLogA,0x416977f127a28b5d,0x39fa6caff957e1f8
advapi32.dll,OpenBackupEventLogW,0x416977f127a28b5d,0x39fa6cb0c1acf29f
advapi32.dll,OpenEncryptedFileRawA,0x416977f127a28b5d,0x436011f49226f304
advapi32.dll,OpenEncryptedFileRawW,0x416977f127a28b5d,0x436011f5d3a675fe
advapi32.dll,OpenEventLogA,0x416977f127a28b5d,0x452eeb70d76e2d5b
advapi32.dll,OpenEventLogW,0x416977f127a28b5d,0x452eeb73012b80cd
advapi32.dll,OpenProcessToken,0x416977f127a28b5d,0xea80f4ecc90957
advapi32.dll,OpenSCManagerA,0x416977f127a28b5d,0xa2f1d525e25f3683
advapi32.dll,OpenSCManagerW,0x416977f127a28b5d,0xa2f1d517170da01b
advapi32.dll,OpenServiceA,0x416977f127a28b5d,0x9ef505f136e9658f
advapi32.dll,OpenServiceW,0x416977f127a28b5d,0x9ef505e84b788ed1
advapi32.dll,OpenThreadToken,0x416977f127a28b5d,0xdaf8549bf1edd419
advapi32.dll,OpenThreadWaitChainSession,0x416977f127a28b5d,0xec3f3e5e51b68970
advapi32.dll,OpenTraceA,0x416977f127a28b5d,0x71c3f43650ea2ac5
advapi32.dll,OpenTraceW,0x416977f127a28b5d,0x71c3f43793a0302c
advapi32.dll,OperationEnd,0x416977f127a28b5d,0xd470cc0586fc9701
advapi32.dll,OperationStart,0x416977f127a28b5d,0x8d738ae917c59b2b
advapi32.dll,PerfAddCounters,0x416977f127a28b5d,0x21bd76420ee3ea2a
advapi32.dll,PerfCloseQueryHandle,0x416977f127a28b5d,0x85b39b02ae6136e1
advapi32.dll,PerfCreateInstance,0x416977f127a28b5d,0x1b20f131b4106f1e
advapi32.dll,PerfDecrementULongCounterValue,0x416977f127a28b5d,0x82f069ca469bfadc
advapi32.dll,PerfDecrementULongLongCounterValue,0x416977f127a28b5d,0x72c1bc805c67ce4e
advapi32.dll,PerfDeleteCounters,0x416977f127a28b5d,0x69862bf3f756c705
advapi32.dll,PerfDeleteInstance,0x416977f127a28b5d,0x18acce919ec91398
advapi32.dll,PerfEnumerateCounterSet,0x416977f127a28b5d,0xeee11dc6b4092b86
advapi32.dll,PerfEnumerateCounterSetInstances,0x416977f127a28b5d,0x764dce2f2c6bfe8f
advapi32.dll,PerfIncrementULongCounterValue,0x416977f127a28b5d,0xd4f877178894bdf6
advapi32.dll,PerfIncrementULongLongCounterValue,0x416977f127a28b5d,0x851fd002a218e8bf
advapi32.dll,PerfOpenQueryHandle,0x416977f127a28b5d,0x8e00bec8c86592f3
advapi32.dll,PerfQueryCounterData,0x416977f127a28b5d,0x7c9e26fd95c1dc68
advapi32.dll,PerfQueryCounterInfo,0x416977f127a28b5d,0x6c09f9a429df3568
advapi32.dll,PerfQueryCounterSetRegistrationInfo,0x416977f127a28b5d,0x66827276c98867ea
advapi32.dll,PerfQueryInstance,0x416977f127a28b5d,0xdbc5eb6f346bca79
advapi32.dll,PerfRegCloseKey,0x416977f127a28b5d,0x442e6f298271acf0
advapi32.dll,PerfRegEnumKey,0x416977f127a28b5d,0xf6d46d8daa83366f
advapi32.dll,PerfRegEnumValue,0x416977f127a28b5d,0x5e8725365bd15a0f
advapi32.dll,PerfRegQueryInfoKey,0x416977f127a28b5d,0x2621759ae79d1814
advapi32.dll,PerfRegQueryValue,0x416977f127a28b5d,0x616d6b34805aa7b2
advapi32.dll,PerfRegSetValue,0x416977f127a28b5d,0x3f92e052290969a6
advapi32.dll,PerfSetCounterRefValue,0x416977f127a28b5d,0x45b75d29ce8c2734
advapi32.dll,PerfSetCounterSetInfo,0x416977f127a28b5d,0x18e3c6eecd2db885
advapi32.dll,PerfSetULongCounterValue,0x416977f127a28b5d,0x8d2d5272904e2da
advapi32.dll,PerfSetULongLongCounterValue,0x416977f127a28b5d,0x52a21581627d740e
advapi32.dll,PerfStartProvider,0x416977f127a28b5d,0xb4d9ab6acf9a30a9
advapi32.dll,PerfStartProviderEx,0x416977f127a28b5d,0x27abec46286906ca
advapi32.dll,PerfStopProvider,0x416977f127a28b5d,0xbc04926d5f28238d
advapi32.dll,PrivilegeCheck,0x416977f127a28b5d,0x10650d6bbd510805
advapi32.dll,PrivilegedServiceAuditAlarmA,0x416977f127a28b5d,0x9b4ba4631692844d
advapi32.dll,PrivilegedServiceAuditAlarmW,0x416977f127a28b5d,0x9b4ba464b4273f70
advapi32.dll,ProcessIdleTasks,0x416977f127a28b5d,0x724e497a67a96917
advapi32.dll,ProcessIdleTasksW,0x416977f127a28b5d,0x1723d6a3567993bd
advapi32.dll,ProcessTrace,0x416977f127a28b5d,0xb13beca256296a2f
advapi32.dll,QueryAllTracesA,0x416977f127a28b5d,0x597f10ae9602a51
advapi32.dll,QueryAllTracesW,0x416977f127a28b5d,0x597f104f716c5d6
advapi32.dll,QueryLocalUserServiceName,0x416977f127a28b5d,0xebab2dda02c3e16a
advapi32.dll,QueryRecoveryAgentsOnEncryptedFile,0x416977f127a28b5d,0xde00d02b887971af
advapi32.dll,QuerySecurityAccessMask,0x416977f127a28b5d,0xc934926b44708005
advapi32.dll,QueryServiceConfig2A,0x416977f127a28b5d,0xd615edc2099322ed
advapi32.dll,QueryServiceConfig2W,0x416977f127a28b5d,0xd615ede3f3b676ac
advapi32.dll,QueryServiceConfigA,0x416977f127a28b5d,0x541b0f15867daaa6
advapi32.dll,QueryServiceConfigW,0x416977f127a28b5d,0x541b0f119848ce4c
advapi32.dll,QueryServiceDynamicInformation,0x416977f127a28b5d,0x37a22209c001e9eb
advapi32.dll,QueryServiceLockStatusA,0x416977f127a28b5d,0x2553f7680326ad3b
advapi32.dll,QueryServiceLockStatusW,0x416977f127a28b5d,0x2553f75e4288ac26
advapi32.dll,QueryServiceObjectSecurity,0x416977f127a28b5d,0x6395019acb5aa74a
advapi32.dll,QueryServiceStatus,0x416977f127a28b5d,0x691215fcf03e5a36
advapi32.dll,QueryServiceStatusEx,0x416977f127a28b5d,0x13c646733bc39a23
advapi32.dll,QueryTraceA,0x416977f127a28b5d,0x3226d3b0887fcf7
advapi32.dll,QueryTraceW,0x416977f127a28b5d,0x3226d3980a46d36
advapi32.dll,QueryUserServiceName,0x416977f127a28b5d,0x859e4608d4e9041f
advapi32.dll,QueryUserServiceNameForContext,0x416977f127a28b5d,0xd00505a8fe51be21
advapi32.dll,QueryUsersOnEncryptedFile,0x416977f127a28b5d,0x4142b96efced3442
advapi32.dll,ReadEncryptedFileRaw,0x416977f127a28b5d,0x7d074609b727080d
advapi32.dll,ReadEventLogA,0x416977f127a28b5d,0x28abba0bce6af130
advapi32.dll,ReadEventLogW,0x416977f127a28b5d,0x28abba1423b71ba7
advapi32.dll,RegCloseKey,0x416977f127a28b5d,0x962fb6a7cc755bf0
advapi32.dll,RegConnectRegistryA,0x416977f127a28b5d,0x8eaf192d03c5136a
advapi32.dll,RegConnectRegistryExA,0x416977f127a28b5d,0x9b70c19d615d8a18
advapi32.dll,RegConnectRegistryExW,0x416977f127a28b5d,0x9b70c19e29b91acc
advapi32.dll,RegConnectRegistryW,0x416977f127a28b5d,0x8eaf1930f15f6e8f
advapi32.dll,RegCopyTreeA,0x416977f127a28b5d,0x8b1e1e2c2aed048
advapi32.dll,RegCopyTreeW,0x416977f127a28b5d,0x8b1e1e414ea74ba
advapi32.dll,RegCreateKeyA,0x416977f127a28b5d,0x901bed44d098a2e1
advapi32.dll,RegCreateKeyExA,0x416977f127a28b5d,0x6c9053259054179d
advapi32.dll,RegCreateKeyExW,0x416977f127a28b5d,0x6c9053251e6433bf
advapi32.dll,RegCreateKeyTransactedA,0x416977f127a28b5d,0x6f594f16f8183aaa
advapi32.dll,RegCreateKeyTransactedW,0x416977f127a28b5d,0x6f594f354bcb6197
advapi32.dll,RegCreateKeyW,0x416977f127a28b5d,0x901bed45dafeb7a9
advapi32.dll,RegDeleteKeyA,0x416977f127a28b5d,0x6dd8e177c996efad
